label,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
8.2,0.21644806856490106,0.21542660772656155,0.220677375450195,0.25818820128351855,0.30912435596914584,0.40053181284222855,0.48054892891472184,0.5639884213875036,0.6545857021117362,0.6357438102289614,0.6391589964409454,0.6455505082669101,0.6428108312507762,0.6926760904403854,0.7676958154652138
1.0,0.29783947558505547,0.35894683249593085,0.4443661681755967,0.6089529842209598,0.7812370752512195,0.8794695956509152,0.901552653132549,0.9023144786293661,0.9670854180500348,0.9700084904101818,1.0171566645503967,1.0364545666399838,1.0866201412331176,1.2061196288596543,1.3294458211908917
3.9,0.24208162524997856,0.2647979207169078,0.2871199530982305,0.3773483119840525,0.4612020937795343,0.5754355672200867,0.6695388274498799,0.7216063037144443,0.8132297749934494,0.808799691354127,0.8565138791968762,0.8878090723285316,0.9045149619715758,0.9844374118834297,1.069551859537236
25.8,0.26630327043967883,0.30096231355274583,0.36499606630136405,0.46935445227360717,0.5825734492334982,0.6678387059072176,0.7208279515124131,0.7677555738823164,0.8142188886330618,0.8190975736847106,0.8453665442602897,0.8417806920080063,0.8592739972187443,0.9033161277544296,0.974788110551461
22.2,0.24208218988145294,0.2874508822983874,0.3644766929209922,0.4883584573727132,0.6124913200941419,0.7286268006403924,0.8055226204556761,0.8622965107747954,0.928680247570299,0.9037733806063909,0.91778157736326,0.9032429188303118,0.9042651493428295,0.9476791845463945,1.027677116393902
35.6,0.23908566533474862,0.29925337149874565,0.3881801828111036,0.5329729191916814,0.6705472804484656,0.825503224163277,0.9217508359990514,0.9494301304924295,0.9997904126685865,0.9921953337622506,1.0076213521248312,0.9426531331780094,0.9334595836032762,0.9939174460657596,1.0817355856550144
23.2,0.24678081763831874,0.25680395009910073,0.27392227949658743,0.32805856591216176,0.3978541581734509,0.5020927136214879,0.5785997827585372,0.6375470219626533,0.7301743002145022,0.7269961556700435,0.7636717571885085,0.7979553389384022,0.8152740893850544,0.8889546360323602,0.9762189636282665
28.4,0.24834715986331835,0.2442079287227476,0.25816189964975433,0.2887656344442457,0.33605707846716315,0.42081510139668715,0.46802487036668067,0.5122391739955772,0.5945420133976796,0.597610801336488,0.6086974918129185,0.6066561158929921,0.6226270839723844,0.6800623176687964,0.7582881241014092
34.4,0.2531369978173812,0.28783764529814,0.34419552539140763,0.44771852503740467,0.5513037759811753,0.6565624641381915,0.7201590176155985,0.7773831469575025,0.8655453587160719,0.8663020081088734,0.8731592424309415,0.8573444951513676,0.8567421801124997,0.8887507306367102,0.9618679746982225
33.4,0.4095444245485051,0.3888782849743435,0.39125862331198114,0.3767051830565358,0.4002050637592182,0.428210257979981,0.4392218285820693,0.4624989259179069,0.48964197596968845,0.48331362879030026,0.4965888741799348,0.5032435846722291,0.5047094678608116,0.5306991752038677,0.5727867753289121
28.1,0.23564042501868337,0.24034111749126733,0.2580642190334838,0.3115051279469,0.37811584060650916,0.4721825725473442,0.5285866324264237,0.5735135751551343,0.6656201685765981,0.6639743582315762,0.7172074450537234,0.7590928508733602,0.7945961505388809,0.8614828690834575,0.9405914557817406
21.9,0.4272129893691702,0.39492774413343057,0.39929021974738155,0.3537408851133121,0.32793167972629234,0.3109397736711188,0.3051521274069374,0.3276590053760052,0.3558440166001547,0.3596968166711752,0.3748076594396046,0.39294552810561373,0.39410642849801714,0.39790981084007976,0.4210944482192428
0.0,0.6419905660278674,0.724060084978213,0.8172034242191065,0.9271339517459476,1.0291581708407724,1.1249126730015138,1.2144469550548385,1.2640421866651923,1.3323791397147096,1.3449648932016145,1.4624015666968722,1.53095341981557,1.5906594148507198,1.6631366449976626,1.6588434954851934
0.2,0.5293573948735095,0.6364908415681432,0.7736724282388593,0.8709881666777547,1.0116323586029798,1.0838137588825993,1.10725301090327,1.1652362619635535,1.2533198631791276,1.2873959822938945,1.351002662095992,1.3990423369993443,1.4886383564039052,1.5793199524038577,1.6290120499379939
0.0,0.5239331155451715,0.5902504338111477,0.6798016446647498,0.8005386566764492,0.9264197236325955,1.0479308022240146,1.132697386303971,1.198425672516046,1.3203575831627017,1.3578711046839176,1.494149422072665,1.5886147714427736,1.6806813643725502,1.778476363474469,1.7971359680737862
1.9,0.773970382038819,0.8453472932868108,0.8776666744430045,0.9757212002851189,0.9386659858001685,0.9605559275387903,0.9363003017364024,0.9268228970961193,0.9898661576098254,1.0842394698328217,1.1383041604738142,1.313743842787606,1.444572700052222,1.5799042771977878,1.708425298451898
1.2,0.8148377808826701,0.8753044547793742,0.905765243124652,0.9854387595306442,0.937313861706347,0.9473433705401291,0.931514710419602,0.9411521982939192,1.0171330319553216,1.118673616018147,1.1754778647211097,1.3526156320313405,1.498478019719922,1.6401180716765558,1.7671360785242356
1.3,1.479149752587895,1.6179888067615886,1.7575481460619529,1.8509286842476982,1.9502131928104252,2.0429577914885404,2.118868348526243,2.1450658232402486,2.195146457411663,2.1682515471103345,2.110564499359611,2.12453255265028,2.0987036736534965,2.0760590693498844,2.067023456762309
2.0,1.4610019580178883,1.5957802854285674,1.7351466621148026,1.824292172838582,1.9203993564683555,2.0020369132379976,2.0755958518135253,2.0918894059690496,2.1386206753325374,2.1177518035437486,2.065548939137464,2.092001492722414,2.0826907190237645,2.076148905632721,2.0798084578544556
10.7,0.6281319880775652,0.6843750480525292,0.7378806999641923,0.8348545473294131,0.8301540194388499,0.8508859741572016,0.8432768872925093,0.8483909687867088,0.881126820194562,0.9598276579294696,1.001150003700906,1.1609643470182842,1.281013799980056,1.4113734974244043,1.5334380674396864
3.9,1.1404369276479303,1.2817223412991532,1.4670585185285052,1.571249637507964,1.7433306032226363,1.8391318977934372,1.9501687043871287,2.0559888839680234,2.1412169343006204,2.1287010993333526,2.1080237003201767,2.14297764621365,2.18555832662727,2.211052251131861,2.258082979942382
1.0,0.48352142631949907,0.5939011292832047,0.6845473114505969,0.7492366280516912,0.7454594287723454,0.7567725742881029,0.7792337471525599,0.7842087796817375,0.831083663376033,0.8726584555249799,0.8449459805417668,0.9119875873111675,0.9188673049962653,0.9767913940723119,1.0634918681058287
1.2,0.882470304661937,0.9488631113191557,0.9947182596340387,1.047356125694562,0.9755615619252215,0.968740420020889,0.9402477789584696,0.9549386695952395,1.0343915765936178,1.1335883473896866,1.1926009454090427,1.384637274159345,1.5493243756527455,1.675215645271662,1.7661596101393044
2.6,0.9250682982070264,1.0470522645611808,1.206240197500943,1.3122912999401495,1.4728762349251912,1.5791205154932364,1.6791312552194404,1.7750766174941943,1.849234943414965,1.8440677176908917,1.8146738244805765,1.8482903438824423,1.885334840132867,1.9067360827729627,1.9696272786455578
10.6,0.6119475488763916,0.6322370159421752,0.6666481807642731,0.7127006608947548,0.7229980122925996,0.739860242021806,0.7160616440411611,0.6930165448582861,0.7023779652499608,0.764845068476621,0.8093188764034863,0.9349290382496636,1.0584354264318585,1.163815203935428,1.2583961742963279
2.8,1.1510443210762458,1.315584966750124,1.5208771195517097,1.6251196537782204,1.7735115712128469,1.8577119623030032,1.9423536304038884,2.020273513779591,2.07554247913594,2.0560365735581234,2.0129448887723673,2.0315357177611424,2.041587713817418,2.0528500242290835,2.0986404248543624
6.6,0.2753616113974925,0.2682750989877281,0.2863658330809761,0.3071186821507028,0.30631251164659035,0.31090654651378635,0.32620338051258674,0.3367859844904965,0.34361615014278735,0.36878888456930975,0.36391750204111795,0.3812010184326606,0.3968602148508317,0.42131341797622124,0.4395869643754824
12.7,0.19444667893582374,0.22395948474851177,0.27333134885009297,0.3303903313746869,0.35341127430529584,0.38092597697248753,0.417158993634407,0.426438651973108,0.44999074255813526,0.48363233036376496,0.4642933112914344,0.48942513242871255,0.5004459621273486,0.5305576408157954,0.5838079226717121
33.6,0.2837068033385394,0.31345925424109283,0.3498480163021745,0.4093792892459618,0.4016246506188668,0.40590273587671,0.4364230497248729,0.4530831856306366,0.5042651345328596,0.5645647684945021,0.5448168950926244,0.5738140456728018,0.594224921850509,0.645346212437843,0.7403802962730852
32.8,0.3109397736711188,0.3051521274069374,0.3276590053760052,0.3558440166001547,0.3596968166711752,0.3748076594396046,0.39294552810561373,0.39410642849801714,0.39790981084007976,0.4210944482192428,0.42204542602617634,0.451433147739091,0.47399546168312057,0.49872830932197304,0.5250097897761414
56.0,0.428210257979981,0.4392218285820693,0.4624989259179069,0.48964197596968845,0.48331362879030026,0.4965888741799348,0.5032435846722291,0.5047094678608116,0.5306991752038677,0.5727867753289121,0.5865916354711869,0.6333926231436995,0.6881091117961738,0.729662145985408,0.7930723843682038
1.3,2.0020369132379976,2.0755958518135253,2.0918894059690496,2.1386206753325374,2.1177518035437486,2.065548939137464,2.092001492722414,2.0826907190237645,2.076148905632721,2.0798084578544556,2.056533385779731,2.014667851957401,1.968836002572293,1.9138340779888645,1.8355178471801523
2.4,1.4752677157799792,1.5760612120677113,1.6594286115949062,1.7284663034363568,1.7171131901373469,1.6754098068211125,1.704413338503821,1.7335969173706491,1.7433564446533814,1.7993471548130184,1.8217980523344457,1.8185776942053933,1.854456623593872,1.845442707798527,1.8782263816192046
1.3,1.6342822312682135,1.706839946390529,1.744778644317948,1.7909936619779994,1.7746407314883028,1.7173837361143984,1.7305730300779718,1.7310338158597576,1.7275676084264782,1.765659172434429,1.7729944103146027,1.768114259610883,1.8040440931910784,1.8147282387500792,1.8218439227946597
1.0,0.5016528620943222,0.5160751683261867,0.5254644598453196,0.5511713225418061,0.580822597710188,0.5488790730385976,0.5568383317421816,0.5747362357488641,0.5961976444500864,0.6437437658239571,0.6565629010231763,0.6744532683160376,0.7198702377985351,0.7577933750777517,0.791150174157739
28.1,0.3748076594396046,0.39294552810561373,0.39410642849801714,0.39790981084007976,0.4210944482192428,0.42204542602617634,0.451433147739091,0.47399546168312057,0.49872830932197304,0.5250097897761414,0.5564632933907381,0.617758077200055,0.7060875366922795,0.8164417027175246,0.9180417129229016
0.0,1.7481715394695074,1.8134763646822847,1.8808087579231474,1.9118709419233286,1.8249402753146182,1.7067836868685418,1.682900762430907,1.5918643310844451,1.4711335743753753,1.3265360676755638,1.265159736702851,1.1519341099823606,1.0351740627099804,0.964412065647117,0.8825066438654678
0.0,1.468798580656714,1.5484698570604931,1.6223198028874106,1.696108588700559,1.6925714466019475,1.6549600625853906,1.6556923270480037,1.5710010739487676,1.5067477817594594,1.421716927064751,1.3863047575702232,1.3262093199779488,1.2767263782571852,1.2159097132571803,1.0968525778301326
0.1,0.7797130476204844,0.8103894375437987,0.8314063069115768,0.9128201809379783,1.0101964843989042,1.0326310889439936,1.1250836193711817,1.155937931607806,1.2224966781437117,1.3078889359830443,1.3840299476285267,1.4616024383754789,1.5924442264068466,1.7457886547108163,1.7693862683484076
1.4,2.0175960074256385,2.0579297095804256,2.142086950721126,2.196280199983177,2.3000920994318372,2.381215379464694,2.4818908342623542,2.522605066837619,2.499516136577032,2.5418947587807073,2.522610587531597,2.5617138931587995,2.5377962582194713,2.5580204850035164,2.58347318674677
2.1,0.30728558931177175,0.2943447009546118,0.391059369674722,0.4444626505499747,0.5048818873339668,0.5953534034550799,0.6243525791753526,0.708862321701639,0.7774124623399846,0.8182568509056464,0.8702895381603492,0.8543342617114005,0.8819628841610794,1.0393548411479505,1.192962981473855
1.5,1.700915786211622,1.7508864560932411,1.816375395093119,1.820406722572748,1.8860345139775387,1.9996338013986947,2.1293008771323314,2.2120431471186026,2.2755411023679915,2.394259238053418,2.440445348769088,2.5418139826473065,2.5419285835813317,2.579889850504476,2.579243734182365
2.9,3.294767447031763,3.2627777744866497,3.288043959280517,3.2276845710842688,3.232145149258285,3.241709728118574,3.301522523992764,3.3257765825618524,3.301007832720153,3.3641938929279265,3.3126089870978555,3.278512033495993,3.2352872408131406,3.249714514629496,3.2995817837376697
1.0,0.8602965551418041,0.9833838394909538,1.1271926265275891,1.2579246643414654,1.4073131162294719,1.6950482138218261,1.9946657887676809,2.164113981009362,2.2950255368295434,2.454838497245301,2.449715176239371,2.500645250836554,2.559605948163571,2.635281779043863,2.636271057013807
3.2,0.5428380146912855,0.587961154680673,0.6921922989275734,0.7710552517523453,0.8647647682990437,0.9830160026913789,1.048414128582859,1.1224107782372539,1.1742618427676457,1.2267938422076827,1.256933177918747,1.272439399398735,1.3569907800559564,1.5867923951155958,1.7952110019004632
1.4,2.4614685301291033,2.5157129870755255,2.6224383036288854,2.6617516604369156,2.7002702849433886,2.7167638137795254,2.7783792996228533,2.822469961602724,2.8025609500496578,2.8900115306871923,2.919379158255652,2.965919265834859,2.950877846571182,2.9467806608084506,2.9752967657232654
1.4,1.5696714963419778,1.6400484228189975,1.7251692092973958,1.7393557494144076,1.801505471796846,1.920950000088609,2.0388176179897757,2.103849045585389,2.1888698703364584,2.329820637571563,2.4006082292770494,2.4972351889581095,2.5205780807871583,2.559044902724317,2.56393511054687
2.8,1.827515967801103,1.9337686890031336,2.0916454714183903,2.139299961864136,2.2329094479446376,2.3168213471501615,2.3931072092917156,2.48665535965732,2.50954213481054,2.5990066707318693,2.604072021157386,2.6319174356125896,2.6739285941961564,2.7532593952205806,2.7846897902777976
1.1,1.548406032837544,1.6240390552528567,1.6928860314331506,1.7656694671507305,1.8813595835149122,1.9627305967937123,2.069228899600001,2.0781751508053783,2.0888312871507533,2.1025926877117627,2.0696055103540267,2.0985874150080135,2.0986370864472543,2.097892905631115,2.125371175211571
0.3,2.995911032196488,3.0534141707981464,3.139835098950888,3.1429283535429313,3.2385596038827758,3.2249379702734613,3.190359764615352,3.1462290189282696,3.0738705829438646,3.09549688462164,3.0491091859319064,3.0666825182898836,3.076919121092767,3.0553834207732624,3.007620803771992
0.6,2.5987365021898263,2.7686408951533097,2.892111355706311,2.900335452762458,2.9315027682019625,2.883258433102329,2.862553943615041,2.81901708219942,2.8600614526557178,2.863017281832472,2.846973719633786,2.8160943885723846,2.833582633485956,2.782340480024562,2.7935271047700168
2.8,3.2000797350257066,3.1814739321287226,3.137384912661003,3.16105376104419,3.191340476647357,3.1502515242048417,3.196026861463116,3.2216757967030243,3.2381749431267144,3.2506026386030986,3.2542031830559495,3.175335932809491,3.092196401369457,2.9949321200881234,2.9037139828417087
1.9,0.8412797280412805,0.8489398846280996,0.8976572904847122,0.8761624132426291,0.937572467906537,0.8965349640824238,0.9281245422990335,0.9411661412775644,0.9163012662687675,0.9176800834547042,0.8513358198763052,0.8694909901501141,0.8325599320506034,0.8956869382308751,0.8627966340365345
8.2,1.4807566185979077,1.395013165574183,1.3738055521111825,1.2619278764248278,1.2984839364261929,1.2269119919587037,1.1864681394598902,1.2046375529196436,1.215408980181201,1.3468159846106984,1.296417479643682,1.308091033164844,1.3002603190064357,1.397376892834535,1.37864732145641
5.6,1.2033183453113603,1.1236129060709217,1.1191406440303642,1.0462413731010252,1.1181016291711954,1.0751028818044392,1.0589331357290976,1.0941418829390965,1.140731251316841,1.3128830653681078,1.3092071654744666,1.3384852838222177,1.3497855538020482,1.465946884991031,1.4609063777351585
9.7,0.7232360945145938,0.7950282051351837,0.878640887531202,0.9381595904432424,1.017512934600379,1.062211914862563,1.0997545009318128,1.1304003465174297,1.1646786266232274,1.2182530348155953,1.2464504119072068,1.2680107668925642,1.318779358272992,1.398710266272134,1.4356519567202257
3.7,0.830102552522353,0.8009634157713734,0.8337547951897836,0.7999682104503928,0.8949216893938633,0.8919445048991138,0.9058111815146773,0.9598509857968092,1.0425199840708295,1.234856989147623,1.252853735704028,1.285133894844504,1.325349772900073,1.5073578840890018,1.5149812450627531
3.5,0.539305370998341,0.564908549401648,0.5939409423614572,0.6187139101033446,0.6870920537521691,0.7375183278269828,0.790426405710181,0.8696229657357928,0.9437058623351544,1.0596884646393394,1.050677216190663,1.0784492269372565,1.1284452975009946,1.2758947282117,1.2705018795009748
7.0,1.0638484539175226,1.004456259097611,1.0196820521263812,0.967894142611634,1.0515937101861852,1.026663158059695,1.0228780847926973,1.069869908921706,1.1340549400469981,1.325647026214787,1.3428343157829623,1.3708065801991536,1.3840999746528804,1.5164132601313964,1.509980893663068
9.7,0.48979351102466745,0.47376360445215987,0.5126200341835911,0.498780126323797,0.5904031956627582,0.5969599559451798,0.616064305679866,0.6685173232407944,0.7361783821131539,0.872678552132816,0.877309610876914,0.911587247208196,0.9236123965817011,1.1136032296379772,1.1626309617266317
1.1,0.5954282439957354,0.638739139636715,0.6864777270284282,0.7131859574766132,0.7801375890980619,0.810154639945012,0.8390690852010219,0.8950179685382192,0.9451087774612567,1.051844923448889,1.0855029225191026,1.1375125967365076,1.176603367040748,1.2789895089210785,1.3628864648301748
29.6,0.42998647954324487,0.42548099800249223,0.4525204192585147,0.43852543222421553,0.5286990472584042,0.5469988752022238,0.5841180899384113,0.6463710801492165,0.7102217198537669,0.8292071979308031,0.8200322346311584,0.8480890868367371,0.8510506356257731,1.0094378030705025,1.0336878063309654
21.4,0.7463240144583582,0.7523609603474999,0.7846304020318702,0.8106862198037588,0.9149694162966306,0.9862393666379353,1.0673546377089569,1.1861013832775247,1.2906786308055085,1.444393679651924,1.403411524786662,1.4320767872438473,1.4062053581772003,1.4912359859900166,1.4876857783457924
22.3,0.7836942057256737,0.8645134461256028,0.925274980856665,0.9453661760988881,0.9876070135122158,1.0239259802922764,1.0414265798053741,1.0734785858662867,1.120408362467691,1.1746923254720962,1.2184143087314727,1.2358077297960604,1.2793294113067275,1.3478344828797753,1.397846987453944
37.1,0.42297392840590886,0.4221718860196629,0.4507254724891226,0.43782579659936716,0.524275379516405,0.5422629925768989,0.5799232836953486,0.6430015130070039,0.7076566096095573,0.8279268161197417,0.8170656260933846,0.8483469311898667,0.8483171278092406,1.0033663526300427,1.026640141004868
36.8,0.4101116252745536,0.414649158777335,0.4549673212422334,0.45006986483826206,0.5277822419871506,0.5376150134330957,0.5792336826733928,0.638995188159436,0.7072216753499957,0.8257866249060298,0.8186727305967997,0.8549596377153899,0.858767186798541,1.005707705194863,1.0301907127518006
0.0,1.1371592128785606,1.1077988176966351,1.1082903194185645,1.0633189441672537,1.1057077349258073,1.0222075597202531,1.0021523789408957,1.032957218913419,1.0139675513664763,1.081604692444044,1.0230695367979303,1.0533037486959391,1.0517470031874612,1.1788661735364527,1.169050414946587
2.3,0.5422629925768989,0.5799232836953486,0.6430015130070039,0.7076566096095573,0.8279268161197417,0.8170656260933846,0.8483469311898667,0.8483171278092406,1.0033663526300427,1.026640141004868,1.056739632806826,1.1362210837653504,1.3417252819633652,0.8252248957397628,1.6460681282249172
1.0,1.1196248225330638,1.0854532258252771,1.1062512589634743,1.1146761342330866,1.2420827757434816,1.2040031221454788,1.2418575046347966,1.2586973821401408,1.3773100618917233,1.3734610246300316,1.3510144407984914,1.435168191612447,1.6048618681266777,1.0030568495206718,1.8418618471805883
2.5,0.772111473519161,0.7999229299439219,0.8548745698326484,0.9015748794471533,1.009513685817886,1.0501543092171222,1.1149788868558184,1.15631376876741,1.2481459738632783,1.3191278365715495,1.3877040223722237,1.4532487653845587,1.5645644386922632,1.426233688002125,1.6414329031158472
2.4,1.4327828061854258,1.5249297009472125,1.6408438183431195,1.6772061684285857,1.782369663942928,1.685980587739281,1.6696026463621911,1.6112715024916833,1.6523880071163133,1.5792076601204936,1.5052832315930034,1.5070017936937532,1.5944137878901539,1.0367881653536084,1.6390663389560425
4.5,0.4091789894795815,0.4405767595565341,0.49174670020954236,0.5370964681651282,0.606366960926745,0.6014647679744543,0.6259372335179918,0.6513020326993311,0.7523044623480695,0.8059188934571384,0.8638638722313519,0.9189987040603858,1.0371482742956106,0.7401916291802342,1.2332098318135345
1.4,0.6077558075069314,0.6428048244026063,0.7002921183098968,0.7688138329060835,0.8940232371740346,0.9006988797934453,0.9468665231057751,0.9626426221218259,1.1217694510281786,1.1574190738001822,1.184729654634097,1.2726599356595796,1.501611458590755,0.9499647865324325,1.7096437306828796
11.0,1.33140204364565,1.2768847893756867,1.2806030715199632,1.2807426288749222,1.398470535209629,1.3301023037497948,1.327976697520747,1.3032651093410998,1.3858176829755386,1.3532940845130943,1.3130553958942122,1.367728475132399,1.5133872354714561,0.8878530210029134,1.6766360279525603
22.8,1.5961003323431409,1.5513321753835567,1.543533998761358,1.529880303361096,1.6315110223284655,1.5355733549248745,1.5043648158045866,1.457612109784872,1.5028184158091498,1.442254826372994,1.3619460068020577,1.3731398876353536,1.4895886737793564,0.8792976996620019,1.6119662953007845
26.4,0.9862393666379353,1.0673546377089569,1.1861013832775247,1.2906786308055085,1.444393679651924,1.403411524786662,1.4320767872438473,1.4062053581772003,1.4912359859900166,1.4876857783457924,1.4759162502202772,1.516251404696532,1.6349427495229802,1.0451914850636363,1.7362987899114743
0.7,1.0080547247436873,1.012414669091892,1.057188580231458,1.1211723078241413,1.3219986691441425,1.335777419796781,1.3525122601457982,1.3745648617872432,1.5219768287015858,1.5323580227471438,1.5057952933065482,1.5569069997500824,1.729069281966504,1.057045000702973,1.9726353707147193
4.2,1.3349879279326156,1.4502562249159132,1.508837468397631,1.6450360117151248,1.7436864265605738,1.9054843354544722,1.9623651942709872,1.9869691334210702,2.0923627432764222,2.3061277639991413,2.2127889926018085,2.252426068957487,2.261051648431577,2.3539269451252376,2.426761082705153
6.8,2.470585770020861,2.5681647336385023,2.572750768728347,2.6587585390950337,2.7515112611964274,2.7270991516456693,2.698625053780055,2.657377958347654,2.7567179939586213,2.8447222097988365,2.877617598100891,2.90140559807085,2.927207840313665,3.034842759776125,3.102427119238605
1.6,2.1797854321074612,2.2710449145987255,2.3095013693514175,2.346016299219554,2.4324192741028154,2.4973308012465902,2.4780430692528745,2.5881401597797287,2.710621527703391,2.911863113154723,2.9149522202749383,2.9133853000058125,2.906563054005351,2.9442231987282925,2.956479382646749
2.7,0.47689394945073865,0.41496985360753424,0.35627330178089256,0.3169311603763475,0.3027143926372453,0.3140411956077221,0.33321183234426355,0.36403647577834286,0.41938989684269057,0.5269382667870954,0.5231360691015524,0.5768944841828905,0.6417495692823517,0.7627258361090548,0.8569510106619251
1.4,2.4559650356069653,2.537720802140704,2.580002287463365,2.6390306889533406,2.6991807195483597,2.729800201320226,2.698072896022362,2.6795383432289657,2.7970832943051134,2.9358501471574834,2.9397602603075854,2.9652585277408003,2.9640746548871353,3.0462600309673884,3.0574746625678135
1.3,2.7514723659339935,2.797632561259173,2.7298656919530266,2.713411458297908,2.722216485215063,2.6315780159197737,2.5462510248250045,2.53146421445253,2.560754139522121,2.697305726105494,2.6968372978213684,2.7334230495000607,2.7358499440318877,2.8187186316759694,2.8834155364606198
4.0,2.485470647016404,2.5902324514771276,2.603985367806442,2.673573719950169,2.752607376844435,2.716091645253555,2.671916410751131,2.646315684728512,2.769951403927223,2.8819149958109813,2.9286834208819044,2.958126079049484,2.9876590206754656,3.09135450098846,3.1566748076788693
2.6,2.4750728574629335,2.577156834835362,2.583702184510686,2.6589672837125415,2.7542147199003923,2.75215359753536,2.7378122345443163,2.6965004450681125,2.7970349424439944,2.8826596528017627,2.909823983851115,2.9403937935301605,2.958239186862101,3.0554856734343585,3.095681221973527
4.8,2.339022914672661,2.4198018372171477,2.444339004507967,2.5328247146978073,2.6079990784228135,2.6335218645401826,2.6378411583690746,2.5424649957155987,2.631436647886101,2.667496944056155,2.6300658060859665,2.624595794272092,2.5963907222099776,2.6716092292257363,2.7185880172490022
2.0,1.0748923748682697,1.141009617137447,1.2042322522877862,1.3172361073133372,1.3485647144366681,1.458646896838868,1.5298024037257085,1.5007246778248289,1.6772558502707846,1.8404956783308943,1.7994891638338255,1.8606543165205038,1.8860896887117766,2.0123953785993813,2.1665480991055692
3.2,2.476605750513282,2.5778741305792514,2.5835217198209857,2.6579030372137855,2.7528882661917304,2.7545520884367543,2.7432450202099647,2.700939749193301,2.7994122084798074,2.882401371691628,2.9074698182868945,2.9375515845257025,2.9520486262094296,3.0458161469289653,3.0809443956971188
1.9,2.625836620330545,2.6732024559912535,2.6454708707783134,2.717668475841439,2.7954005178844166,2.7975906353502022,2.787076667739253,2.7328388940996167,2.827859050718449,2.8782895186926933,2.859240655293767,2.8277324619942688,2.800609040695942,2.8702179817022886,2.900432733104247
1.3,0.7060044631148313,0.7560819540390741,0.8030540211677667,0.8667331221840368,0.9042081411687973,1.045762272736919,1.134611775003485,1.2503361300772915,1.3309705961421623,1.5915832839439827,1.546692324250747,1.6331677681305201,1.7157184285807037,1.8267992051478823,1.8759204320086496
3.7,2.5152452462487314,2.6079046667560632,2.6093894321180104,2.6754847175425214,2.7493658623085384,2.759000103301013,2.7339593317402757,2.776680863743689,2.9383865365142494,3.140040630005253,3.1937579953553015,3.2226554347549126,3.218921447358993,3.306699566136844,3.3460484381021707
1.5,1.6496330857718837,1.752154158622747,1.7577006592017825,1.7779727869764834,1.7858617655866482,1.8694810846015182,1.8044207878994087,1.8710008487723169,1.885583691574236,2.1590301559161853,2.0846973525016526,2.0836211756805145,2.0474225009269524,2.0697424399707427,2.083624530132108
7.4,0.47054754534966764,0.4116766903443269,0.3478889260358039,0.3041847923829334,0.28808939011258083,0.2842266884803082,0.29478453728655524,0.32112863370297384,0.36542907066922237,0.4490208108615988,0.4391748929221035,0.47516850752561973,0.5216643015208583,0.6234713523743907,0.7003987224917656
3.3,2.47902895486084,2.5746192062638467,2.5966736459470487,2.666807546378288,2.7459278328124888,2.740590728887641,2.7042540822079895,2.6753232986729776,2.8033737552530313,2.932380711614487,2.9716298744590004,3.0138321051506254,3.026147399450971,3.122498715565487,3.1664935876358498
1.1,1.508463190018142,1.5481564427220158,1.5700899204185836,1.6351512310291403,1.7390508010926686,1.7940732027022268,1.8564443579446015,1.8020009464507971,1.9460067972839794,1.9711514575127715,1.937020187143709,1.9216773068333157,1.9213104098735574,1.9852371494037122,2.004018365165743
1.8,0.42013178730662015,0.4614820668088099,0.474994778581499,0.5237944607846062,0.5681725994296379,0.636345079848982,0.6772346966863253,0.689140323435179,0.7986837599197603,0.9393644222514745,0.9462495165438882,1.0487027819006696,1.1604143144191081,1.3611956040570004,1.4753523585545738
3.5,2.5157960401979342,2.5896424357976895,2.5817917284687626,2.674907506557387,2.7352776210255527,2.6649450646011417,2.615460892682651,2.620191648603815,2.7443775979981595,2.8759891250022758,2.937065539866505,2.9662941359353954,2.9780167351797115,3.0660052983484936,3.128245886128904
2.6,2.5536474376750484,2.625547964831735,2.6213436986085306,2.7012344967319106,2.77783615110324,2.7793150424187356,2.7722146665820016,2.7188356624956485,2.817161180900409,2.8589850113679365,2.837590829075663,2.815740554531004,2.7987655393276674,2.8779554062008317,2.914129765365123
3.0,0.2472602377451743,0.25168592278848606,0.2661464131958192,0.2804020216970546,0.30405034747323423,0.30540586528714214,0.32218912611966083,0.341578627587337,0.41110462461808533,0.4657806820775732,0.5613799106924241,0.6701333208731846,0.814048676120005,0.9118629549098516,1.065207463300796
3.7,1.0505747590869674,1.1135188104119673,1.0652396774760813,1.2216149825034777,1.354338806103169,1.3375647862034699,1.4303083156310685,1.4833578191921823,1.6008778832434185,1.7163879573400274,1.8335094964002723,1.9170158954961671,2.034536745735319,2.0915428381436056,2.173985755422333
2.6,2.716428262416969,2.6978972897121807,2.6260645734862695,2.726042003350818,2.772453582504547,2.7527467965858747,2.7377895798372234,2.7126008692856463,2.7968639928190733,2.8268760151303423,2.8869766998540785,2.8848234285251193,2.9297975011629283,2.9209944968754527,2.9275471325001567
9.4,2.5028493837558217,2.5383906053971383,2.455954740991011,2.5738252558646684,2.6173261816527584,2.5355426143717357,2.5165407266162876,2.4806507183096596,2.5437215551725534,2.590085200210073,2.6669422806075875,2.6722080290739108,2.71438405980866,2.7079549887485377,2.709249519718196
1.4,2.702013823508546,2.6056880027163656,2.583619903342785,2.6195445747185997,2.7572097981944124,2.7262321255688544,2.7539400204449973,2.7507755977213675,2.814524459363532,2.8432304563709234,2.9136599678073694,2.93052596861097,2.9990396517163314,2.985712643379694,3.0000446785323827
